client_id,cutoff_date,target_next_recurring_merchant,llm_confidence
U000745,2026-01-01,insurance,0.5700000000000001
U000746,2026-01-01,streaming,0.5700000000000001
U000747,2026-01-01,gym,0.76
U000748,2026-01-01,cloud,0.58
U000749,2026-01-01,software,0.72
U000750,2026-01-01,streaming,0.62
U000751,2026-01-01,gym,0.5700000000000001
U000752,2026-01-01,streaming,0.68
U000753,2026-01-01,insurance,0.64
U000754,2026-01-01,software,0.59
U000755,2026-01-01,streaming,0.78
U000756,2026-01-01,none,0.74
U000757,2026-01-01,insurance,0.78
U000758,2026-01-01,software,0.59
U000759,2026-01-01,none,0.62
U000760,2026-01-01,software,0.61
U000761,2026-01-01,streaming,0.62
U000762,2026-01-01,none,0.78
U000763,2026-01-01,music,0.68
U000764,2026-01-01,music,0.76
U000765,2026-01-01,mobile,0.78
U000766,2026-01-01,cloud,0.5700000000000001
U000767,2026-01-01,streaming,0.68
U000768,2026-01-01,insurance,0.77
U000769,2026-01-01,software,0.52
U000770,2026-01-01,streaming,0.65
U000771,2026-01-01,mobile,0.78
U000772,2026-01-01,mobile,0.56
U000773,2026-01-01,music,0.66
U000774,2026-01-01,none,0.75
U000775,2026-01-01,insurance,0.52
U000776,2026-01-01,insurance,0.84
U000777,2026-01-01,insurance,0.74
U000778,2026-01-01,streaming,0.42
U000779,2026-01-01,software,0.65
U000780,2026-01-01,gym,0.58
U000781,2026-01-01,software,0.64
U000782,2026-01-01,none,0.43
U000783,2026-01-01,mobile,0.56
U000784,2026-01-01,gym,0.88
U000785,2026-01-01,mobile,0.63
U000786,2026-01-01,music,0.59
U000787,2026-01-01,cloud,0.67
U000788,2026-01-01,streaming,0.76
U000789,2026-01-01,gym,0.43
U000790,2026-01-01,streaming,0.48
U000791,2026-01-01,music,0.44
U000792,2026-01-01,none,0.8200000000000001
U000793,2026-01-01,gym,0.79
U000794,2026-01-01,mobile,0.78
U000795,2026-01-01,mobile,0.58
U000796,2026-01-01,none,0.7000000000000001
U000797,2026-01-01,gym,0.6900000000000001
U000798,2026-01-01,gym,0.52
U000799,2026-01-01,software,0.5700000000000001
U000800,2026-01-01,software,0.5700000000000001
U000801,2026-01-01,music,0.72
U000802,2026-01-01,cloud,0.8200000000000001
U000803,2026-01-01,mobile,0.51
U000804,2026-01-01,software,0.72
U000805,2026-01-01,software,0.62
U000806,2026-01-01,music,0.66
U000807,2026-01-01,music,0.54
U000808,2026-01-01,mobile,0.62
U000809,2026-01-01,insurance,0.8200000000000001
U000810,2026-01-01,insurance,0.72
U000811,2026-01-01,none,0.78
U000812,2026-01-01,mobile,0.62
U000813,2026-01-01,none,0.62
U000814,2026-01-01,gym,0.8200000000000001
U000815,2026-01-01,mobile,0.68
U000816,2026-01-01,software,0.55
U000817,2026-01-01,insurance,0.86
U000818,2026-01-01,music,0.66
U000819,2026-01-01,mobile,0.66
U000820,2026-01-01,gym,0.68
U000821,2026-01-01,gym,0.55
U000822,2026-01-01,mobile,0.68
U000823,2026-01-01,cloud,0.43
U000824,2026-01-01,gym,0.76
U000825,2026-01-01,streaming,0.72
U000826,2026-01-01,none,0.53
U000827,2026-01-01,cloud,0.62
U000828,2026-01-01,mobile,0.84
U000829,2026-01-01,none,0.56
U000830,2026-01-01,none,0.72
U000831,2026-01-01,none,0.6900000000000001
U000832,2026-01-01,software,0.56
U000833,2026-01-01,mobile,0.78
U000834,2026-01-01,music,0.76
U000835,2026-01-01,none,0.55
U000836,2026-01-01,cloud,0.86
U000837,2026-01-01,music,0.5700000000000001
U000838,2026-01-01,cloud,0.68
U000839,2026-01-01,mobile,0.88
U000840,2026-01-01,gym,0.78
U000841,2026-01-01,none,0.65
U000842,2026-01-01,music,0.68
U000843,2026-01-01,software,0.58
U000844,2026-01-01,streaming,0.78
U000845,2026-01-01,insurance,0.91
U000846,2026-01-01,cloud,0.66
U000847,2026-01-01,music,0.78
U000848,2026-01-01,gym,0.72
U000849,2026-01-01,gym,0.45
U000850,2026-01-01,streaming,0.88
U000851,2026-01-01,streaming,0.73
U000852,2026-01-01,insurance,0.56
U000853,2026-01-01,none,0.8200000000000001
U000854,2026-01-01,gym,0.68
U000855,2026-01-01,cloud,0.59
U000856,2026-01-01,cloud,0.67
U000857,2026-01-01,mobile,0.72
U000858,2026-01-01,insurance,0.52
U000859,2026-01-01,none,0.73
U000860,2026-01-01,none,0.68
U000861,2026-01-01,music,0.68
U000862,2026-01-01,insurance,0.6900000000000001
U000863,2026-01-01,none,0.68
U000864,2026-01-01,insurance,0.76
U000865,2026-01-01,none,0.73
U000866,2026-01-01,streaming,0.84
U000867,2026-01-01,mobile,0.62
U000868,2026-01-01,insurance,0.58
U000869,2026-01-01,software,0.62
U000870,2026-01-01,streaming,0.72
U000871,2026-01-01,none,0.47000000000000003
U000872,2026-01-01,none,0.51
U000873,2026-01-01,none,0.68
U000874,2026-01-01,insurance,0.62
U000875,2026-01-01,insurance,0.58
U000876,2026-01-01,insurance,0.68
U000877,2026-01-01,gym,0.68
U000878,2026-01-01,gym,0.88
U000879,2026-01-01,software,0.5700000000000001
U000880,2026-01-01,mobile,0.73
U000881,2026-01-01,streaming,0.51
U000882,2026-01-01,software,0.53
U000883,2026-01-01,mobile,0.78
U000884,2026-01-01,music,0.78
U000885,2026-01-01,gym,0.62
U000886,2026-01-01,insurance,0.58
U000887,2026-01-01,music,0.76
U000888,2026-01-01,software,0.75
U000889,2026-01-01,cloud,0.68
U000890,2026-01-01,gym,0.55
U000891,2026-01-01,cloud,0.56
U000892,2026-01-01,gym,0.8200000000000001
U000893,2026-01-01,streaming,0.56
U000894,2026-01-01,none,0.72
U000895,2026-01-01,mobile,0.53
U000896,2026-01-01,insurance,0.55
U000897,2026-01-01,none,0.56
U000898,2026-01-01,cloud,0.68
U000899,2026-01-01,gym,0.58
U000900,2026-01-01,none,0.56
U000901,2026-01-01,cloud,0.68
U000902,2026-01-01,mobile,0.74
U000903,2026-01-01,software,0.73
U000904,2026-01-01,none,0.78
U000905,2026-01-01,software,0.63
U000906,2026-01-01,cloud,0.5700000000000001
U000907,2026-01-01,insurance,0.5700000000000001
U000908,2026-01-01,none,0.45
U000909,2026-01-01,gym,0.64
U000910,2026-01-01,gym,0.72
U000911,2026-01-01,streaming,0.6900000000000001
U000912,2026-01-01,software,0.72
U000913,2026-01-01,streaming,0.8200000000000001
U000914,2026-01-01,cloud,0.59
U000915,2026-01-01,cloud,0.48
U000916,2026-01-01,cloud,0.53
U000917,2026-01-01,insurance,0.68
U000918,2026-01-01,software,0.76
U000919,2026-01-01,music,0.8200000000000001
U000920,2026-01-01,software,0.58
U000921,2026-01-01,none,0.62
U000922,2026-01-01,none,0.58
U000923,2026-01-01,software,0.66
U000924,2026-01-01,none,0.67
U000925,2026-01-01,mobile,0.78
U000926,2026-01-01,music,0.68
U000927,2026-01-01,mobile,0.62
U000928,2026-01-01,none,0.8200000000000001
U000929,2026-01-01,mobile,0.8200000000000001
U000930,2026-01-01,insurance,0.62
U000931,2026-01-01,none,0.8200000000000001
U000932,2026-01-01,cloud,0.68
U000933,2026-01-01,insurance,0.52
U000934,2026-01-01,music,0.72
U000935,2026-01-01,gym,0.52
U000936,2026-01-01,cloud,0.78
U000937,2026-01-01,none,0.56
U000938,2026-01-01,cloud,0.68
U000939,2026-01-01,music,0.8200000000000001
U000940,2026-01-01,insurance,0.76
U000941,2026-01-01,software,0.76
U000942,2026-01-01,gym,0.78
U000943,2026-01-01,insurance,0.5700000000000001
U000944,2026-01-01,insurance,0.56
U000945,2026-01-01,mobile,0.63
U000946,2026-01-01,software,0.56
U000947,2026-01-01,software,0.72
U000948,2026-01-01,software,0.55
U000949,2026-01-01,gym,0.55
U000950,2026-01-01,gym,0.78
U000951,2026-01-01,mobile,0.72
U000952,2026-01-01,insurance,0.43
U000953,2026-01-01,software,0.62
U000954,2026-01-01,cloud,0.78
U000955,2026-01-01,mobile,0.56
U000956,2026-01-01,music,0.52
U000957,2026-01-01,streaming,0.5700000000000001
U000958,2026-01-01,mobile,0.78
U000959,2026-01-01,streaming,0.56
U000960,2026-01-01,cloud,0.64
U000961,2026-01-01,insurance,0.5700000000000001
U000962,2026-01-01,mobile,0.63
U000963,2026-01-01,cloud,0.8300000000000001
U000964,2026-01-01,streaming,0.56
U000965,2026-01-01,cloud,0.56
U000966,2026-01-01,none,0.59
U000967,2026-01-01,insurance,0.74
U000968,2026-01-01,software,0.67
U000969,2026-01-01,cloud,0.48
U000970,2026-01-01,music,0.68
U000971,2026-01-01,gym,0.72
U000972,2026-01-01,insurance,0.8200000000000001
U000973,2026-01-01,mobile,0.64
U000974,2026-01-01,none,0.56
U000975,2026-01-01,cloud,0.54
U000976,2026-01-01,cloud,0.62
U000977,2026-01-01,insurance,0.5700000000000001
U000978,2026-01-01,cloud,0.68
U000979,2026-01-01,music,0.65
U000980,2026-01-01,mobile,0.58
U000981,2026-01-01,cloud,0.68
U000982,2026-01-01,none,0.73
U000983,2026-01-01,insurance,0.5700000000000001
U000984,2026-01-01,mobile,0.67
U000985,2026-01-01,mobile,0.58
U000986,2026-01-01,insurance,0.72
U000987,2026-01-01,none,0.51
U000988,2026-01-01,music,0.5700000000000001
U000989,2026-01-01,software,0.55
U000990,2026-01-01,gym,0.68
U000991,2026-01-01,mobile,0.72
U000992,2026-01-01,none,0.78
U000993,2026-01-01,none,0.65
U000994,2026-01-01,gym,0.62
U000995,2026-01-01,streaming,0.76
U000996,2026-01-01,software,0.68
U000997,2026-01-01,streaming,0.5700000000000001
U000998,2026-01-01,gym,0.58
U000999,2026-01-01,mobile,0.56
U001000,2026-01-01,software,0.72
U001001,2026-01-01,mobile,0.72
U001002,2026-01-01,cloud,0.75
U001003,2026-01-01,software,0.64
U001004,2026-01-01,none,0.63
U001005,2026-01-01,mobile,0.62
U001006,2026-01-01,gym,0.65
U001007,2026-01-01,software,0.58
U001008,2026-01-01,gym,0.86
U001009,2026-01-01,none,0.62
U001010,2026-01-01,none,0.53
U001011,2026-01-01,mobile,0.78
U001012,2026-01-01,none,0.6900000000000001
U001013,2026-01-01,mobile,0.58
U001014,2026-01-01,software,0.62
U001015,2026-01-01,mobile,0.72
U001016,2026-01-01,insurance,0.58
U001017,2026-01-01,software,0.58
U001018,2026-01-01,none,0.8200000000000001
U001019,2026-01-01,cloud,0.68
U001020,2026-01-01,none,0.67
U001021,2026-01-01,software,0.56
U001022,2026-01-01,none,0.8200000000000001
U001023,2026-01-01,streaming,0.72
U001024,2026-01-01,streaming,0.76
U001025,2026-01-01,none,0.68
U001026,2026-01-01,insurance,0.74
U001027,2026-01-01,none,0.8200000000000001
U001028,2026-01-01,gym,0.62
U001029,2026-01-01,gym,0.48
U001030,2026-01-01,mobile,0.6900000000000001
U001031,2026-01-01,none,0.74
U001032,2026-01-01,none,0.54
U001033,2026-01-01,cloud,0.68
U001034,2026-01-01,none,0.53
U001035,2026-01-01,insurance,0.78
U001036,2026-01-01,software,0.5700000000000001
U001037,2026-01-01,software,0.68
U001038,2026-01-01,insurance,0.72
U001039,2026-01-01,software,0.67
U001040,2026-01-01,software,0.58
U001041,2026-01-01,gym,0.68
U001042,2026-01-01,insurance,0.68
U001043,2026-01-01,software,0.72
U001044,2026-01-01,insurance,0.63
U001045,2026-01-01,gym,0.42
U001046,2026-01-01,insurance,0.61
U001047,2026-01-01,streaming,0.78
U001048,2026-01-01,streaming,0.68
U001049,2026-01-01,insurance,0.68
U001050,2026-01-01,insurance,0.55
U001051,2026-01-01,insurance,0.78
U001052,2026-01-01,cloud,0.56
U001053,2026-01-01,software,0.58
U001054,2026-01-01,software,0.52
U001055,2026-01-01,music,0.7000000000000001
U001056,2026-01-01,mobile,0.78
U001057,2026-01-01,insurance,0.78
U001058,2026-01-01,none,0.62
U001059,2026-01-01,streaming,0.63
U001060,2026-01-01,insurance,0.72
U001061,2026-01-01,streaming,0.9400000000000001
U001062,2026-01-01,streaming,0.66
U001063,2026-01-01,gym,0.68
U001064,2026-01-01,none,0.62
U001065,2026-01-01,music,0.55
U001066,2026-01-01,software,0.75
U001067,2026-01-01,gym,0.72
U001068,2026-01-01,insurance,0.78
U001069,2026-01-01,insurance,0.68
U001070,2026-01-01,streaming,0.64
U001071,2026-01-01,streaming,0.68
U001072,2026-01-01,mobile,0.72
U001073,2026-01-01,insurance,0.58
U001074,2026-01-01,streaming,0.68
U001075,2026-01-01,none,0.62
U001076,2026-01-01,insurance,0.67
U001077,2026-01-01,mobile,0.62
U001078,2026-01-01,mobile,0.8200000000000001
U001079,2026-01-01,streaming,0.91
U001080,2026-01-01,software,0.62
U001081,2026-01-01,insurance,0.67
U001082,2026-01-01,none,0.64
U001083,2026-01-01,insurance,0.78
U001084,2026-01-01,gym,0.56
U001085,2026-01-01,streaming,0.56
U001086,2026-01-01,cloud,0.58
U001087,2026-01-01,insurance,0.74
U001088,2026-01-01,gym,0.68
U001089,2026-01-01,software,0.56
U001090,2026-01-01,streaming,0.79
U001091,2026-01-01,cloud,0.73
U001092,2026-01-01,cloud,0.68
U001093,2026-01-01,streaming,0.53
U001094,2026-01-01,mobile,0.63
U001095,2026-01-01,insurance,0.5700000000000001
U001096,2026-01-01,mobile,0.58
U001097,2026-01-01,mobile,0.68
U001098,2026-01-01,music,0.68
U001099,2026-01-01,insurance,0.88
U001100,2026-01-01,none,0.8200000000000001
U001101,2026-01-01,none,0.58
U001102,2026-01-01,music,0.78
U001103,2026-01-01,insurance,0.93
U001104,2026-01-01,music,0.58
U001105,2026-01-01,mobile,0.72
U001106,2026-01-01,mobile,0.55
U001107,2026-01-01,gym,0.62
U001108,2026-01-01,streaming,0.5700000000000001
U001109,2026-01-01,gym,0.8200000000000001
U001110,2026-01-01,streaming,0.53
U001111,2026-01-01,streaming,0.84
U001112,2026-01-01,none,0.68
U001113,2026-01-01,gym,0.72
U001114,2026-01-01,gym,0.74
U001115,2026-01-01,none,0.56
U001116,2026-01-01,insurance,0.59
U001117,2026-01-01,gym,0.58
U001118,2026-01-01,streaming,0.67
U001119,2026-01-01,streaming,0.78
U001120,2026-01-01,mobile,0.78
U001121,2026-01-01,software,0.72
U001122,2026-01-01,gym,0.58
U001123,2026-01-01,insurance,0.72
U001124,2026-01-01,gym,0.68
U001125,2026-01-01,music,0.68
U001126,2026-01-01,gym,0.78
U001127,2026-01-01,none,0.58
U001128,2026-01-01,gym,0.78
U001129,2026-01-01,insurance,0.76
U001130,2026-01-01,streaming,0.72
U001131,2026-01-01,streaming,0.68
U001132,2026-01-01,streaming,0.68
U001133,2026-01-01,insurance,0.72
U001134,2026-01-01,music,0.56
U001135,2026-01-01,streaming,0.68
U001136,2026-01-01,gym,0.68
U001137,2026-01-01,cloud,0.68
U001138,2026-01-01,insurance,0.58
U001139,2026-01-01,none,0.52
U001140,2026-01-01,software,0.6900000000000001
U001141,2026-01-01,streaming,0.5700000000000001
U001142,2026-01-01,music,0.53
U001143,2026-01-01,streaming,0.76
U001144,2026-01-01,none,0.68
U001145,2026-01-01,none,0.87
U001146,2026-01-01,streaming,0.72
U001147,2026-01-01,cloud,0.5700000000000001
U001148,2026-01-01,music,0.62
U001149,2026-01-01,insurance,0.78
U001150,2026-01-01,software,0.6900000000000001
U001151,2026-01-01,music,0.56
U001152,2026-01-01,software,0.55
U001153,2026-01-01,gym,0.56
U001154,2026-01-01,streaming,0.62
U001155,2026-01-01,gym,0.72
U001156,2026-01-01,music,0.78
U001157,2026-01-01,mobile,0.78
U001158,2026-01-01,insurance,0.78
U001159,2026-01-01,music,0.72
U001160,2026-01-01,mobile,0.55
U001161,2026-01-01,software,0.52
U001162,2026-01-01,insurance,0.66
U001163,2026-01-01,gym,0.46
U001164,2026-01-01,streaming,0.62
U001165,2026-01-01,gym,0.84
U001166,2026-01-01,insurance,0.44
U001167,2026-01-01,software,0.91
U001168,2026-01-01,software,0.6900000000000001
U001169,2026-01-01,none,0.76
U001170,2026-01-01,insurance,0.62
U001171,2026-01-01,none,0.72
U001172,2026-01-01,cloud,0.72
U001173,2026-01-01,streaming,0.72
U001174,2026-01-01,software,0.62
U001175,2026-01-01,none,0.59
U001176,2026-01-01,streaming,0.78
U001177,2026-01-01,insurance,0.56
U001178,2026-01-01,none,0.78
U001179,2026-01-01,gym,0.65
U001180,2026-01-01,cloud,0.46
U001181,2026-01-01,streaming,0.78
U001182,2026-01-01,mobile,0.68
U001183,2026-01-01,streaming,0.76
U001184,2026-01-01,gym,0.66
U001185,2026-01-01,cloud,0.65
U001186,2026-01-01,gym,0.59
U001187,2026-01-01,none,0.62
U001188,2026-01-01,mobile,0.79
U001189,2026-01-01,insurance,0.67
U001190,2026-01-01,none,0.68
U001191,2026-01-01,music,0.61
U001192,2026-01-01,gym,0.62
U001193,2026-01-01,music,0.8200000000000001
U001194,2026-01-01,mobile,0.8200000000000001
U001195,2026-01-01,insurance,0.66
U001196,2026-01-01,software,0.43
U001197,2026-01-01,music,0.62
U001198,2026-01-01,none,0.65
U001199,2026-01-01,insurance,0.62
U001200,2026-01-01,software,0.75
U001201,2026-01-01,none,0.56
U001202,2026-01-01,insurance,0.5700000000000001
U001203,2026-01-01,insurance,0.8200000000000001
U001204,2026-01-01,none,0.78
U001205,2026-01-01,none,0.56
U001206,2026-01-01,mobile,0.8200000000000001
U001207,2026-01-01,software,0.5700000000000001
U001208,2026-01-01,mobile,0.8300000000000001
U001209,2026-01-01,streaming,0.6900000000000001
U001210,2026-01-01,gym,0.56
U001211,2026-01-01,gym,0.68
U001212,2026-01-01,insurance,0.77
U001213,2026-01-01,insurance,0.58
U001214,2026-01-01,insurance,0.64
U001215,2026-01-01,music,0.52
U001216,2026-01-01,music,0.53
U001217,2026-01-01,insurance,0.78
U001218,2026-01-01,music,0.66
U001219,2026-01-01,software,0.85
U001220,2026-01-01,software,0.68
U001221,2026-01-01,software,0.62
U001222,2026-01-01,streaming,0.78
U001223,2026-01-01,gym,0.62
U001224,2026-01-01,software,0.7000000000000001
U001225,2026-01-01,music,0.78
U001226,2026-01-01,music,0.59
U001227,2026-01-01,insurance,0.72
U001228,2026-01-01,insurance,0.62
U001229,2026-01-01,insurance,0.72
U001230,2026-01-01,mobile,0.6900000000000001
U001231,2026-01-01,cloud,0.74
U001232,2026-01-01,gym,0.85
U001233,2026-01-01,mobile,0.72
U001234,2026-01-01,streaming,0.62
U001235,2026-01-01,music,0.78
U001236,2026-01-01,cloud,0.58
U001237,2026-01-01,software,0.68
U001238,2026-01-01,none,0.76
U001239,2026-01-01,music,0.55
U001240,2026-01-01,gym,0.75
U001241,2026-01-01,software,0.68
U001242,2026-01-01,cloud,0.56
U001243,2026-01-01,streaming,0.58
U001244,2026-01-01,music,0.76
U001245,2026-01-01,gym,0.78
U001246,2026-01-01,insurance,0.75
U001247,2026-01-01,cloud,0.76
U001248,2026-01-01,software,0.6900000000000001
U001249,2026-01-01,none,0.58
U001250,2026-01-01,cloud,0.48
U001251,2026-01-01,none,0.62
U001252,2026-01-01,software,0.72
U001253,2026-01-01,music,0.76
U001254,2026-01-01,gym,0.62
U001255,2026-01-01,music,0.62
U001256,2026-01-01,mobile,0.76
U001257,2026-01-01,none,0.68
U001258,2026-01-01,streaming,0.6900000000000001
U001259,2026-01-01,none,0.67
U001260,2026-01-01,software,0.75
U001261,2026-01-01,streaming,0.64
U001262,2026-01-01,cloud,0.8200000000000001
U001263,2026-01-01,cloud,0.72
U001264,2026-01-01,cloud,0.68
U001265,2026-01-01,insurance,0.78
U001266,2026-01-01,insurance,0.8200000000000001
U001267,2026-01-01,music,0.68
U001268,2026-01-01,insurance,0.68
U001269,2026-01-01,none,0.72
U001270,2026-01-01,music,0.66
U001271,2026-01-01,streaming,0.76
U001272,2026-01-01,software,0.72
U001273,2026-01-01,gym,0.62
U001274,2026-01-01,insurance,0.53
U001275,2026-01-01,mobile,0.58
U001276,2026-01-01,gym,0.68
U001277,2026-01-01,streaming,0.68
U001278,2026-01-01,software,0.73
U001279,2026-01-01,streaming,0.58
U001280,2026-01-01,mobile,0.78
U001281,2026-01-01,mobile,0.78
U001282,2026-01-01,cloud,0.76
U001283,2026-01-01,cloud,0.58
U001284,2026-01-01,gym,0.72
U001285,2026-01-01,software,0.72
U001286,2026-01-01,mobile,0.5700000000000001
U001287,2026-01-01,none,0.72
U001288,2026-01-01,none,0.62
U001289,2026-01-01,gym,0.68
U001290,2026-01-01,streaming,0.62
U001291,2026-01-01,mobile,0.76
U001292,2026-01-01,streaming,0.65
U001293,2026-01-01,mobile,0.61
U001294,2026-01-01,gym,0.56
U001295,2026-01-01,music,0.76
U001296,2026-01-01,software,0.78
U001297,2026-01-01,mobile,0.63
U001298,2026-01-01,none,0.68
U001299,2026-01-01,mobile,0.59
U001300,2026-01-01,gym,0.72
U001301,2026-01-01,streaming,0.56
U001302,2026-01-01,music,0.66
U001303,2026-01-01,insurance,0.62
U001304,2026-01-01,streaming,0.56
U001305,2026-01-01,streaming,0.68
U001306,2026-01-01,cloud,0.62
U001307,2026-01-01,insurance,0.72
U001308,2026-01-01,mobile,0.78
U001309,2026-01-01,software,0.58
U001310,2026-01-01,software,0.76
U001311,2026-01-01,insurance,0.67
U001312,2026-01-01,insurance,0.76
U001313,2026-01-01,streaming,0.84
U001314,2026-01-01,insurance,0.47000000000000003
U001315,2026-01-01,streaming,0.65
U001316,2026-01-01,none,0.5700000000000001
U001317,2026-01-01,insurance,0.72
U001318,2026-01-01,music,0.42
U001319,2026-01-01,music,0.68
U001320,2026-01-01,cloud,0.66
U001321,2026-01-01,music,0.8200000000000001
U001322,2026-01-01,streaming,0.61
U001323,2026-01-01,insurance,0.61
U001324,2026-01-01,none,0.72
U001325,2026-01-01,mobile,0.55
U001326,2026-01-01,software,0.72
U001327,2026-01-01,cloud,0.68
U001328,2026-01-01,streaming,0.52
U001329,2026-01-01,software,0.56
U001330,2026-01-01,mobile,0.51
U001331,2026-01-01,none,0.76
U001332,2026-01-01,gym,0.53
U001333,2026-01-01,insurance,0.54
U001334,2026-01-01,mobile,0.5700000000000001
U001335,2026-01-01,music,0.5700000000000001
U001336,2026-01-01,software,0.68
U001337,2026-01-01,software,0.62
U001338,2026-01-01,streaming,0.74
U001339,2026-01-01,software,0.52
U001340,2026-01-01,cloud,0.67
U001341,2026-01-01,none,0.78
U001342,2026-01-01,software,0.66
U001343,2026-01-01,mobile,0.87
U001344,2026-01-01,insurance,0.52
U001345,2026-01-01,cloud,0.62
U001346,2026-01-01,music,0.72
U001347,2026-01-01,mobile,0.59
U001348,2026-01-01,cloud,0.8200000000000001
U001349,2026-01-01,cloud,0.68
U001350,2026-01-01,cloud,0.6900000000000001
U001351,2026-01-01,mobile,0.5700000000000001
U001352,2026-01-01,software,0.62
U001353,2026-01-01,none,0.74
U001354,2026-01-01,streaming,0.5700000000000001
U001355,2026-01-01,mobile,0.68
U001356,2026-01-01,gym,0.64
U001357,2026-01-01,gym,0.72
U001358,2026-01-01,insurance,0.78
U001359,2026-01-01,none,0.62
U001360,2026-01-01,software,0.68
U001361,2026-01-01,none,0.68
U001362,2026-01-01,none,0.58
U001363,2026-01-01,music,0.68
U001364,2026-01-01,none,0.58
U001365,2026-01-01,insurance,0.8200000000000001
U001366,2026-01-01,insurance,0.67
