client_id,cutoff_date,target_next_recurring_merchant
C001995,2026-01-01,none
C001996,2026-01-01,streaming
C001997,2026-01-01,music
C002000,2026-01-01,cloud
C002002,2026-01-01,none
C002003,2026-01-01,none
C002004,2026-01-01,music
C002005,2026-01-01,software
C002008,2026-01-01,music
C002010,2026-01-01,music
C002012,2026-01-01,none
C002013,2026-01-01,cloud
C002014,2026-01-01,insurance
C002015,2026-01-01,insurance
C002020,2026-01-01,gym
C002021,2026-01-01,mobile
C002022,2026-01-01,cloud
C002024,2026-01-01,music
C002025,2026-01-01,gym
C002026,2026-01-01,none
C002028,2026-01-01,none
C002031,2026-01-01,none
C002033,2026-01-01,insurance
C002037,2026-01-01,music
C002039,2026-01-01,music
C002040,2026-01-01,music
C002041,2026-01-01,mobile
C002042,2026-01-01,software
C002044,2026-01-01,mobile
C002045,2026-01-01,mobile
C002046,2026-01-01,none
C002049,2026-01-01,streaming
C002050,2026-01-01,none
C002051,2026-01-01,none
C002053,2026-01-01,none
C002056,2026-01-01,music
C002057,2026-01-01,music
C002061,2026-01-01,software
C002064,2026-01-01,cloud
C002067,2026-01-01,cloud
C002068,2026-01-01,none
C002069,2026-01-01,cloud
C002072,2026-01-01,gym
C002074,2026-01-01,mobile
C002075,2026-01-01,software
C002076,2026-01-01,streaming
C002078,2026-01-01,insurance
C002079,2026-01-01,streaming
C002081,2026-01-01,insurance
C002082,2026-01-01,none
C002084,2026-01-01,music
C002085,2026-01-01,none
C002086,2026-01-01,gym
C002088,2026-01-01,none
C002089,2026-01-01,music
C002091,2026-01-01,gym
C002094,2026-01-01,music
C002095,2026-01-01,none
C002097,2026-01-01,none
C002098,2026-01-01,software
C002100,2026-01-01,mobile
C002101,2026-01-01,none
C002103,2026-01-01,streaming
C002104,2026-01-01,none
C002108,2026-01-01,insurance
C002111,2026-01-01,none
C002113,2026-01-01,insurance
C002115,2026-01-01,none
C002116,2026-01-01,insurance
C002117,2026-01-01,cloud
C002118,2026-01-01,gym
C002119,2026-01-01,insurance
C002121,2026-01-01,mobile
C002122,2026-01-01,cloud
C002124,2026-01-01,none
C002126,2026-01-01,mobile
C002127,2026-01-01,mobile
C002128,2026-01-01,music
C002129,2026-01-01,music
C002134,2026-01-01,software
C002136,2026-01-01,streaming
C002138,2026-01-01,software
C002139,2026-01-01,none
C002142,2026-01-01,gym
C002144,2026-01-01,mobile
C002146,2026-01-01,none
C002147,2026-01-01,insurance
C002148,2026-01-01,music
C002149,2026-01-01,none
C002150,2026-01-01,none
C002151,2026-01-01,music
C002153,2026-01-01,software
C002154,2026-01-01,gym
C002157,2026-01-01,none
C002158,2026-01-01,none
C002160,2026-01-01,insurance
C002162,2026-01-01,none
C002163,2026-01-01,none
C002165,2026-01-01,cloud
C002166,2026-01-01,gym
C002167,2026-01-01,none
C002168,2026-01-01,none
C002172,2026-01-01,music
C002173,2026-01-01,cloud
C002174,2026-01-01,music
C002175,2026-01-01,music
C002176,2026-01-01,music
C002177,2026-01-01,music
C002183,2026-01-01,mobile
C002184,2026-01-01,mobile
C002187,2026-01-01,mobile
C002188,2026-01-01,none
C002189,2026-01-01,gym
C002191,2026-01-01,insurance
C002194,2026-01-01,none
C002195,2026-01-01,none
C002196,2026-01-01,streaming
C002197,2026-01-01,none
C002198,2026-01-01,none
C002199,2026-01-01,none
C002200,2026-01-01,insurance
C002206,2026-01-01,cloud
C002212,2026-01-01,music
C002215,2026-01-01,streaming
C002216,2026-01-01,gym
C002218,2026-01-01,gym
C002222,2026-01-01,none
C002227,2026-01-01,software
C002232,2026-01-01,cloud
C002234,2026-01-01,none
C002235,2026-01-01,gym
C002236,2026-01-01,insurance
C002238,2026-01-01,none
C002241,2026-01-01,streaming
C002242,2026-01-01,music
C002243,2026-01-01,streaming
C002245,2026-01-01,none
C002247,2026-01-01,none
C002250,2026-01-01,streaming
C002251,2026-01-01,software
C002256,2026-01-01,software
C002261,2026-01-01,gym
C002265,2026-01-01,none
C002266,2026-01-01,music
C002274,2026-01-01,none
C002275,2026-01-01,gym
C002276,2026-01-01,none
C002277,2026-01-01,software
C002278,2026-01-01,none
C002280,2026-01-01,none
C002281,2026-01-01,none
C002282,2026-01-01,cloud
C002285,2026-01-01,none
C002286,2026-01-01,none
C002288,2026-01-01,cloud
C002291,2026-01-01,none
C002292,2026-01-01,mobile
C002293,2026-01-01,software
C002294,2026-01-01,software
C002296,2026-01-01,none
C002297,2026-01-01,streaming
C002299,2026-01-01,none
C002300,2026-01-01,cloud
C002301,2026-01-01,mobile
C002303,2026-01-01,music
C002304,2026-01-01,none
C002307,2026-01-01,none
C002310,2026-01-01,none
C002311,2026-01-01,music
C002312,2026-01-01,software
C002313,2026-01-01,none
C002316,2026-01-01,gym
C002318,2026-01-01,none
C002320,2026-01-01,gym
C002321,2026-01-01,none
C002323,2026-01-01,cloud
C002331,2026-01-01,software
C002333,2026-01-01,music
C002335,2026-01-01,none
C002338,2026-01-01,insurance
C002346,2026-01-01,none
C002349,2026-01-01,none
C002351,2026-01-01,none
C002353,2026-01-01,insurance
C002354,2026-01-01,software
C002355,2026-01-01,music
C002358,2026-01-01,mobile
C002360,2026-01-01,music
C002361,2026-01-01,none
C002362,2026-01-01,gym
C002363,2026-01-01,none
C002365,2026-01-01,music
C002366,2026-01-01,none
C002367,2026-01-01,streaming
C002368,2026-01-01,cloud
C002370,2026-01-01,music
C002371,2026-01-01,none
C002372,2026-01-01,software
C002373,2026-01-01,music
C002375,2026-01-01,none
C002376,2026-01-01,streaming
C002378,2026-01-01,none
C002379,2026-01-01,software
C002380,2026-01-01,mobile
C002382,2026-01-01,none
C002386,2026-01-01,none
C002388,2026-01-01,software
C002389,2026-01-01,none
C002394,2026-01-01,none
C002395,2026-01-01,software
C002397,2026-01-01,none
C002398,2026-01-01,cloud
C002399,2026-01-01,mobile
C002401,2026-01-01,streaming
C002402,2026-01-01,none
C002404,2026-01-01,none
C002405,2026-01-01,insurance
C002406,2026-01-01,software
C002413,2026-01-01,none
C002414,2026-01-01,none
C002419,2026-01-01,mobile
C002421,2026-01-01,streaming
C002424,2026-01-01,music
C002426,2026-01-01,music
C002428,2026-01-01,streaming
C002429,2026-01-01,insurance
C002430,2026-01-01,none
C002431,2026-01-01,cloud
C002438,2026-01-01,none
C002439,2026-01-01,none
C002441,2026-01-01,insurance
C002442,2026-01-01,software
C002448,2026-01-01,none
C002449,2026-01-01,software
C002450,2026-01-01,none
C002451,2026-01-01,insurance
C002452,2026-01-01,insurance
C002456,2026-01-01,software
C002457,2026-01-01,cloud
C002458,2026-01-01,insurance
C002460,2026-01-01,none
C002461,2026-01-01,none
C002462,2026-01-01,mobile
C002463,2026-01-01,none
C002474,2026-01-01,streaming
C002476,2026-01-01,gym
C002479,2026-01-01,none
C002485,2026-01-01,gym
C002488,2026-01-01,none
C002490,2026-01-01,insurance
C002491,2026-01-01,streaming
C002492,2026-01-01,streaming
C002493,2026-01-01,none
C002495,2026-01-01,mobile
C002498,2026-01-01,mobile
C002499,2026-01-01,cloud
C002500,2026-01-01,gym
C002501,2026-01-01,none
C002503,2026-01-01,none
C002512,2026-01-01,cloud
C002514,2026-01-01,insurance
C002516,2026-01-01,software
C002519,2026-01-01,streaming
C002522,2026-01-01,software
C002523,2026-01-01,insurance
C002526,2026-01-01,mobile
C002527,2026-01-01,none
C002528,2026-01-01,none
C002530,2026-01-01,cloud
C002531,2026-01-01,mobile
C002533,2026-01-01,none
C002534,2026-01-01,streaming
C002539,2026-01-01,insurance
C002541,2026-01-01,software
C002542,2026-01-01,streaming
C002544,2026-01-01,software
C002548,2026-01-01,software
C002550,2026-01-01,software
C002553,2026-01-01,insurance
C002555,2026-01-01,insurance
C002559,2026-01-01,none
C002563,2026-01-01,insurance
C002564,2026-01-01,none
C002566,2026-01-01,mobile
C002567,2026-01-01,none
C002569,2026-01-01,insurance
C002571,2026-01-01,music
C002573,2026-01-01,none
C002581,2026-01-01,streaming
C002585,2026-01-01,none
C002587,2026-01-01,music
C002590,2026-01-01,none
C002594,2026-01-01,music
C002595,2026-01-01,mobile
C002599,2026-01-01,none
C002606,2026-01-01,music
C002608,2026-01-01,gym
C002610,2026-01-01,mobile
C002611,2026-01-01,none
C002612,2026-01-01,mobile
C002615,2026-01-01,music
C002617,2026-01-01,none
C002620,2026-01-01,software
C002621,2026-01-01,cloud
C002622,2026-01-01,streaming
C002623,2026-01-01,mobile
C002625,2026-01-01,gym
C002626,2026-01-01,insurance
C002627,2026-01-01,none
C002628,2026-01-01,streaming
C002629,2026-01-01,none
C002634,2026-01-01,none
C002635,2026-01-01,gym
C002636,2026-01-01,none
C002637,2026-01-01,gym
C002638,2026-01-01,streaming
C002642,2026-01-01,software
C002643,2026-01-01,none
C002644,2026-01-01,none
C002647,2026-01-01,mobile
C002649,2026-01-01,software
C002650,2026-01-01,none
C002653,2026-01-01,gym
C002655,2026-01-01,streaming
C002656,2026-01-01,software
C002657,2026-01-01,music
C002660,2026-01-01,gym
C002663,2026-01-01,none
C002665,2026-01-01,music
C002666,2026-01-01,none
C002667,2026-01-01,gym
C002668,2026-01-01,none
C002671,2026-01-01,none
C002677,2026-01-01,cloud
C002678,2026-01-01,mobile
C002680,2026-01-01,cloud
C002683,2026-01-01,none
C002686,2026-01-01,gym
C002687,2026-01-01,software
C002688,2026-01-01,mobile
C002689,2026-01-01,music
C002692,2026-01-01,none
C002694,2026-01-01,software
C002696,2026-01-01,gym
C002697,2026-01-01,mobile
C002698,2026-01-01,streaming
C002699,2026-01-01,cloud
C002700,2026-01-01,software
C002703,2026-01-01,none
C002705,2026-01-01,none
C002707,2026-01-01,cloud
C002714,2026-01-01,gym
C002715,2026-01-01,cloud
C002719,2026-01-01,music
C002720,2026-01-01,gym
C002721,2026-01-01,none
C002725,2026-01-01,music
C002729,2026-01-01,streaming
C002731,2026-01-01,none
C002733,2026-01-01,software
C002734,2026-01-01,music
C002736,2026-01-01,insurance
C002737,2026-01-01,music
C002738,2026-01-01,insurance
C002739,2026-01-01,music
C002740,2026-01-01,gym
C002742,2026-01-01,mobile
C002746,2026-01-01,streaming
C002747,2026-01-01,cloud
C002749,2026-01-01,mobile
C002751,2026-01-01,none
C002753,2026-01-01,software
C002755,2026-01-01,mobile
C002757,2026-01-01,mobile
C002758,2026-01-01,none
C002760,2026-01-01,software
C002762,2026-01-01,cloud
C002764,2026-01-01,software
C002767,2026-01-01,insurance
C002768,2026-01-01,none
C002769,2026-01-01,insurance
C002771,2026-01-01,insurance
C002772,2026-01-01,gym
C002773,2026-01-01,gym
C002775,2026-01-01,none
C002779,2026-01-01,streaming
C002780,2026-01-01,gym
C002786,2026-01-01,gym
C002788,2026-01-01,software
C002793,2026-01-01,none
C002794,2026-01-01,software
C002795,2026-01-01,software
C002796,2026-01-01,music
C002798,2026-01-01,insurance
C002800,2026-01-01,none
C002801,2026-01-01,none
C002802,2026-01-01,streaming
C002804,2026-01-01,none
C002805,2026-01-01,none
C002808,2026-01-01,none
C002809,2026-01-01,mobile
C002810,2026-01-01,streaming
C002812,2026-01-01,cloud
C002813,2026-01-01,mobile
C002814,2026-01-01,music
C002816,2026-01-01,music
C002817,2026-01-01,music
C002820,2026-01-01,cloud
C002821,2026-01-01,mobile
C002822,2026-01-01,cloud
C002826,2026-01-01,streaming
C002829,2026-01-01,software
C002834,2026-01-01,streaming
C002836,2026-01-01,streaming
C002838,2026-01-01,software
C002839,2026-01-01,streaming
C002840,2026-01-01,none
C002842,2026-01-01,none
C002843,2026-01-01,cloud
C002844,2026-01-01,music
C002846,2026-01-01,none
C002847,2026-01-01,none
C002849,2026-01-01,cloud
C002851,2026-01-01,none
C002852,2026-01-01,software
C002853,2026-01-01,insurance
C002855,2026-01-01,gym
C002856,2026-01-01,streaming
C002859,2026-01-01,gym
C002861,2026-01-01,none
C002862,2026-01-01,gym
C002863,2026-01-01,cloud
C002866,2026-01-01,gym
C002869,2026-01-01,none
C002870,2026-01-01,streaming
C002871,2026-01-01,insurance
C002876,2026-01-01,none
C002877,2026-01-01,cloud
C002879,2026-01-01,streaming
C002880,2026-01-01,none
C002883,2026-01-01,cloud
C002884,2026-01-01,software
C002885,2026-01-01,insurance
C002889,2026-01-01,music
C002890,2026-01-01,cloud
C002891,2026-01-01,software
C002892,2026-01-01,none
C002894,2026-01-01,none
C002895,2026-01-01,cloud
C002896,2026-01-01,software
C002898,2026-01-01,gym
C002899,2026-01-01,none
C002900,2026-01-01,software
C002902,2026-01-01,music
C002903,2026-01-01,none
C002907,2026-01-01,none
C002908,2026-01-01,gym
C002909,2026-01-01,mobile
C002910,2026-01-01,streaming
C002912,2026-01-01,insurance
C002913,2026-01-01,none
C002916,2026-01-01,streaming
C002918,2026-01-01,streaming
C002919,2026-01-01,none
C002920,2026-01-01,music
C002924,2026-01-01,insurance
C002926,2026-01-01,none
C002927,2026-01-01,music
C002928,2026-01-01,none
C002931,2026-01-01,cloud
C002932,2026-01-01,mobile
C002934,2026-01-01,none
C002935,2026-01-01,insurance
C002940,2026-01-01,mobile
C002941,2026-01-01,gym
C002942,2026-01-01,mobile
C002943,2026-01-01,none
C002948,2026-01-01,none
C002953,2026-01-01,gym
C002955,2026-01-01,none
C002957,2026-01-01,streaming
C002958,2026-01-01,software
C002964,2026-01-01,gym
C002966,2026-01-01,streaming
C002967,2026-01-01,streaming
C002970,2026-01-01,streaming
C002971,2026-01-01,none
C002973,2026-01-01,none
C002975,2026-01-01,streaming
C002977,2026-01-01,none
C002987,2026-01-01,mobile
C002988,2026-01-01,streaming
C002989,2026-01-01,none
C002990,2026-01-01,none
C002994,2026-01-01,software
C002996,2026-01-01,streaming
C002998,2026-01-01,cloud
C002999,2026-01-01,none
C003001,2026-01-01,mobile
C003004,2026-01-01,none
C003006,2026-01-01,none
C003007,2026-01-01,none
C003008,2026-01-01,cloud
C003009,2026-01-01,cloud
C003010,2026-01-01,none
C003011,2026-01-01,insurance
C003015,2026-01-01,streaming
C003017,2026-01-01,mobile
C003020,2026-01-01,mobile
C003023,2026-01-01,none
C003024,2026-01-01,music
C003025,2026-01-01,insurance
C003026,2026-01-01,insurance
C003031,2026-01-01,none
C003034,2026-01-01,insurance
C003035,2026-01-01,software
C003037,2026-01-01,mobile
C003038,2026-01-01,none
C003041,2026-01-01,none
C003044,2026-01-01,none
C003046,2026-01-01,none
C003049,2026-01-01,streaming
C003051,2026-01-01,music
C003054,2026-01-01,none
C003058,2026-01-01,gym
C003060,2026-01-01,gym
C003062,2026-01-01,mobile
C003065,2026-01-01,music
C003066,2026-01-01,mobile
C003067,2026-01-01,software
C003071,2026-01-01,software
C003072,2026-01-01,none
C003073,2026-01-01,none
C003075,2026-01-01,software
C003076,2026-01-01,mobile
C003079,2026-01-01,insurance
C003083,2026-01-01,mobile
C003084,2026-01-01,software
C003085,2026-01-01,streaming
C003086,2026-01-01,none
C003095,2026-01-01,none
C003096,2026-01-01,streaming
C003098,2026-01-01,none
C003099,2026-01-01,none
C003100,2026-01-01,none
C003106,2026-01-01,insurance
C003108,2026-01-01,software
C003110,2026-01-01,insurance
C003112,2026-01-01,gym
C003113,2026-01-01,none
C003114,2026-01-01,none
C003116,2026-01-01,none
C003118,2026-01-01,software
C003119,2026-01-01,software
C003122,2026-01-01,mobile
C003124,2026-01-01,none
C003126,2026-01-01,none
C003127,2026-01-01,mobile
C003129,2026-01-01,insurance
C003132,2026-01-01,streaming
C003138,2026-01-01,software
C003139,2026-01-01,streaming
C003140,2026-01-01,cloud
C003143,2026-01-01,music
C003144,2026-01-01,none
C003145,2026-01-01,none
C003146,2026-01-01,streaming
C003147,2026-01-01,none
C003148,2026-01-01,none
C003149,2026-01-01,software
C003150,2026-01-01,cloud
C003152,2026-01-01,none
C003153,2026-01-01,insurance
C003154,2026-01-01,music
C003155,2026-01-01,none
C003157,2026-01-01,none
C003160,2026-01-01,gym
C003162,2026-01-01,insurance
C003163,2026-01-01,none
C003164,2026-01-01,music
C003167,2026-01-01,streaming
C003176,2026-01-01,mobile
C003178,2026-01-01,music
C003180,2026-01-01,insurance
C003184,2026-01-01,streaming
C003185,2026-01-01,none
C003186,2026-01-01,none
C003188,2026-01-01,music
C003189,2026-01-01,music
C003191,2026-01-01,gym
C003194,2026-01-01,gym
C003196,2026-01-01,cloud
C003197,2026-01-01,streaming
C003198,2026-01-01,insurance
C003201,2026-01-01,none
C003202,2026-01-01,music
C003203,2026-01-01,music
C003205,2026-01-01,music
C003206,2026-01-01,music
C003210,2026-01-01,gym
C003211,2026-01-01,music
C003214,2026-01-01,software
C003216,2026-01-01,streaming
C003217,2026-01-01,cloud
C003218,2026-01-01,insurance
C003220,2026-01-01,none
C003223,2026-01-01,none
C003228,2026-01-01,insurance
C003229,2026-01-01,streaming
C003231,2026-01-01,none
C003232,2026-01-01,cloud
C003233,2026-01-01,music
C003234,2026-01-01,streaming
C003238,2026-01-01,mobile
C003240,2026-01-01,music
C003242,2026-01-01,none
C003243,2026-01-01,mobile
C003244,2026-01-01,music
C003246,2026-01-01,software
C003247,2026-01-01,none
C003248,2026-01-01,insurance
C003249,2026-01-01,cloud
C003250,2026-01-01,insurance
C003252,2026-01-01,cloud
C003254,2026-01-01,mobile
C003256,2026-01-01,music
C003257,2026-01-01,none
C003259,2026-01-01,gym
C003260,2026-01-01,none
C003261,2026-01-01,none
C003266,2026-01-01,insurance
C003268,2026-01-01,none
C003270,2026-01-01,software
C003278,2026-01-01,none
C003280,2026-01-01,none
C003281,2026-01-01,none
C003282,2026-01-01,none
C003283,2026-01-01,gym
C003285,2026-01-01,streaming
C003290,2026-01-01,none
C003294,2026-01-01,mobile
C003295,2026-01-01,insurance
C003299,2026-01-01,none
C003301,2026-01-01,software
C003302,2026-01-01,insurance
C003303,2026-01-01,none
C003305,2026-01-01,none
C003306,2026-01-01,software
C003308,2026-01-01,streaming
C003310,2026-01-01,none
C003311,2026-01-01,music
C003312,2026-01-01,none
C003313,2026-01-01,none
C003315,2026-01-01,gym
C003319,2026-01-01,streaming
C003322,2026-01-01,gym
C003325,2026-01-01,none
C003326,2026-01-01,streaming
C003327,2026-01-01,mobile
C003330,2026-01-01,none
C003332,2026-01-01,mobile
C003333,2026-01-01,streaming
C003334,2026-01-01,none
C003338,2026-01-01,streaming
C003339,2026-01-01,gym
C003340,2026-01-01,music
C003342,2026-01-01,mobile
C003343,2026-01-01,cloud
C003345,2026-01-01,none
C003346,2026-01-01,gym
C003347,2026-01-01,none
C003348,2026-01-01,streaming
C003349,2026-01-01,insurance
C003352,2026-01-01,none
C003354,2026-01-01,insurance
C003355,2026-01-01,none
C003356,2026-01-01,mobile
C003357,2026-01-01,none
C003359,2026-01-01,none
C003361,2026-01-01,gym
C003362,2026-01-01,none
C003364,2026-01-01,gym
C003365,2026-01-01,cloud
C003371,2026-01-01,mobile
C003372,2026-01-01,none
C003373,2026-01-01,insurance
C003374,2026-01-01,none
C003375,2026-01-01,software
C003376,2026-01-01,cloud
C003378,2026-01-01,insurance
C003381,2026-01-01,mobile
C003382,2026-01-01,none
C003383,2026-01-01,music
C003385,2026-01-01,gym
C003386,2026-01-01,mobile
C003387,2026-01-01,none
C003388,2026-01-01,cloud
C003392,2026-01-01,music
C003393,2026-01-01,gym
C003396,2026-01-01,streaming
C003398,2026-01-01,software
C003399,2026-01-01,software
C003400,2026-01-01,music
C003401,2026-01-01,none
C003403,2026-01-01,mobile
C003404,2026-01-01,insurance
C003405,2026-01-01,none
C003406,2026-01-01,mobile
C003408,2026-01-01,insurance
C003409,2026-01-01,streaming
C003412,2026-01-01,insurance
C003414,2026-01-01,gym
C003419,2026-01-01,gym
C003420,2026-01-01,insurance
C003421,2026-01-01,none
C003422,2026-01-01,none
C003423,2026-01-01,none
C003428,2026-01-01,software
C003430,2026-01-01,software
C003431,2026-01-01,gym
C003435,2026-01-01,cloud
C003437,2026-01-01,mobile
C003446,2026-01-01,gym
C003447,2026-01-01,music
C003448,2026-01-01,none
C003449,2026-01-01,gym
C003453,2026-01-01,mobile
C003455,2026-01-01,mobile
C003456,2026-01-01,gym
C003457,2026-01-01,none
C003460,2026-01-01,music
C003462,2026-01-01,none
C003466,2026-01-01,none
C003468,2026-01-01,cloud
C003469,2026-01-01,none
C003470,2026-01-01,cloud
C003472,2026-01-01,streaming
C003473,2026-01-01,streaming
C003474,2026-01-01,streaming
C003475,2026-01-01,mobile
C003478,2026-01-01,streaming
C003479,2026-01-01,insurance
C003481,2026-01-01,cloud
C003482,2026-01-01,software
C003484,2026-01-01,insurance
C003487,2026-01-01,mobile
